manufacturer_id,isRelated
476531,False
70852,False
429481,False
483534,True
431462,True
425181,False
428805,True
432546,True
481805,False
454739,False
453157,False
466930,True
480109,False
476209,False
455767,False
458453,False
483539,True
451528,False
346604,False
48093,True
455317,True
434251,False
478262,True
469155,False
476467,False
473263,False
448989,False
430519,False
466079,False
444781,False
468321,False
484124,False
433516,False
429412,True
479190,False
467571,False
473375,False
477467,False
429207,True
482867,True
476798,False
440737,False
437259,True
458084,False
436632,False
449004,False
446881,True
422088,False
482565,True
297297,False
25572,True
478226,True
438949,False
53140,True
483595,False
98862,True
480585,False
442535,True
475085,True
436812,True
488061,False
482876,False
449555,False
447464,False
306099,False
449313,True
436292,False
478195,True
462326,False
479256,True
336822,True
423977,True
486320,False
463303,True
462142,False
474832,False
463763,True
482634,True
487114,False
458538,True
236393,False
487994,False
443520,False
450539,False
477745,False
357661,False
428758,True
422416,True
462302,True
421111,True
476877,False
461262,False
486614,False
421250,False
426779,False
442045,False
437606,False
460897,False
471004,False
449298,False
453214,False
472290,True
433247,False
482898,True
425309,False
422572,True
471155,False
451346,True
421282,False
451117,False
432583,False
484848,True
453908,True
469068,True
427002,True
486518,True
460767,True
438348,False
471791,False
488335,False
431899,True
463453,True
480754,False
479957,False
443144,True
466009,False
436493,True
482470,True
444304,True
444606,False
460254,False
490073,True
470003,False
435117,False
428813,False
483040,True
468161,True
89163,True
487626,True
424843,False
422116,False
462867,False
427905,False
421110,True
475616,False
459035,True
445499,False
480847,False
466512,True
488917,True
469520,True
448790,True
426901,False
462739,False
475876,False
487466,False
452982,False
486956,False
430582,False
448324,True
423330,False
434113,False
489609,False
426168,False
282589,False
433141,True
456303,False
427464,False
444262,False
426267,False
430922,False
461790,True
444769,False
429962,False
458423,False
450152,False
425154,False
489579,False
483549,False
483323,False
41225,True
442137,False
482788,True
453385,False
461454,False
468309,True
465405,False
454305,True
458411,False
429635,False
39837,True
470571,False
483513,True
456902,False
422940,False
311983,True
475765,True
453851,False
452084,False
454504,False
425283,True
441233,False
455318,False
483503,False
449964,False
449559,False
456385,False
467769,False
434848,False
446928,False
454577,True
441933,True
433481,True
435566,False
454140,False
464540,True
436026,False
483909,True
456345,False
483769,True
482042,False
468251,True
474527,False
431766,True
428312,False
465543,False
488608,True
436169,False
428229,False
186575,False
469244,False
94206,False
441621,True
456824,True
436172,True
421617,True
255345,False
486245,False
443115,False
431191,True
426555,False
469009,True
286993,False
449458,False
485304,True
421172,True
487284,False
464207,False
462259,True
465324,True
457127,False
452198,False
427428,False
472181,False
439439,True
457118,False
487205,True
486516,False
471035,False
433608,False
451850,True
464026,True
468439,False
444147,False
433072,True
474880,False
441806,False
432133,True
432318,True
439996,True
450819,False
451215,True
429295,False
421373,False
428517,False
488886,False
460633,False
431737,True
438844,False
460195,False
457451,True
280837,True
475633,False
430737,False
448817,False
463950,False
459602,False
436284,True
423510,False
478630,True
472186,False
464502,False
450109,True
487782,False
452451,False
451553,True
444557,True
438916,False
420862,False
443495,True
428488,False
424099,True
486539,True
444326,False
447628,False
443750,False
478293,True
485267,False
468806,False
451819,False
429157,False
436750,False
476620,False
489990,True
478787,False
458334,True
485240,True
470360,False
483382,True
458909,True
430253,True
467985,True
453841,False
437242,True
463140,False
459217,False
427413,False
286621,True
467777,False
442792,False
474483,True
456300,True
476341,False
441627,True
448937,False
482094,True
465238,False
423789,False
456602,False
456839,False
441533,True
455293,False
473051,True
468902,False
432941,True
427421,True
425571,False
373853,True
440344,False
421615,False
457310,True
476955,True
468206,True
477521,True
484207,True
439290,False
467812,False
486575,True
486882,True
490346,False
432101,False
438028,False
430162,True
426067,False
467209,True
465758,True
487617,False
466041,True
461447,True
448121,False
424971,True
489011,False
467852,True
423371,False
476247,False
474356,True
163149,False
438148,False
443420,True
478483,True
452832,False
472255,False
428055,True
462205,False
450243,False
439616,True
455014,False
435462,False
443345,False
487397,False
481540,False
480282,False
455746,True
479778,False
430341,False
420782,True
423960,True
465078,False
427000,False
420561,False
427901,True
425077,True
444086,False
451467,False
440799,False
439209,False
480346,False
444496,True
429756,False
430899,False
448891,True
461567,False
484987,False
424497,False
489634,False
448595,False
444220,False
483471,True
430404,True
427230,True
468448,True
37085,True
437570,False
440989,True
441358,True
453169,False
36359,False
483531,True
435849,False
489289,False
426856,False
348516,False
454861,True
477618,False
459379,True
487482,False
478372,False
484351,False
479419,True
427996,False
443390,False
455363,True
431326,False
444778,False
428006,False
482023,False
440562,False
281885,True
468170,False
423150,False
469290,False
470470,True
440565,True
87835,True
479776,False
459386,True
424135,True
486805,False
484405,False
472858,True
453166,False
479452,True
487472,False
46216,True
21988,True
430759,True
442926,False
240894,False
468488,False
452322,False
433214,False
427179,False
452524,True
484209,False
434907,False
481101,False
453469,False
470035,True
459042,True
473883,False
471510,True
421293,False
438946,False
443867,True
426209,False
457905,True
97842,True
429834,False
461248,False
485581,False
433581,False
475783,False
474617,False
433623,True
456738,True
449138,True
441868,False
437596,True
449760,True
442115,False
225117,True
464956,False
436948,False
486571,False
449839,False
424024,True
476084,True
36862,True
421603,True
485763,False
461868,False
473312,True
469613,False
429848,False
476535,False
460498,False
465965,False
469939,False
448864,True
463275,True
436837,True
444832,False
462131,True
438459,True
433145,False
446816,True
463990,False
427878,False
431557,False
431805,False
431799,True
467065,True
435776,True
457966,True
283955,False
460779,False
445563,False
439251,False
427306,False
428901,True
472943,False
459517,False
486109,False
429483,False
433493,False
463192,True
483796,True
430867,True
448213,False
450833,True
373821,True
449568,True
445917,False
92998,True
479769,False
481181,False
46492,True
476098,True
481159,False
474253,True
430597,True
422859,False
476389,True
88828,True
467399,True
428075,True
452267,False
431747,True
447105,True
474407,False
444330,False
476436,False
429952,False
452917,False
475150,True
259248,False
449239,False
457820,False
451120,True
446910,True
195418,False
488593,False
428123,False
456358,False
480309,False
475904,False
46333,True
443540,False
464129,False
464458,False
434908,False
489012,False
429024,True
423787,False
435169,False
463228,False
463082,True
451879,False
423529,False
421630,False
430384,True
338508,True
474790,True
440572,True
434587,False
433567,False
479171,False
458001,False
482105,False
469799,True
444849,False
73504,True
420833,False
433059,True
456840,True
277761,True
474244,True
488357,True
427231,True
483205,True
478601,False
44245,True
475178,True
446484,False
478030,False
436298,False
481072,False
447772,False
477057,False
423456,False
457444,False
476062,False
461940,False
456432,True
471387,False
451290,False
470128,False
453218,False
477162,False
469262,False
431578,False
457831,False
472209,False
423492,True
72,False
479108,True
464295,True
435022,False
428499,False
449256,True
475737,False
439921,False
430429,False
427438,False
427376,True
422384,True
445878,False
487987,False
442509,False
457896,True
146540,True
449246,False
466263,True
456809,False
442867,True
423865,False
288228,True
459502,False
424505,False
489006,False
468935,True
431188,False
425910,True
446456,False
432841,True
431447,False
433038,False
458830,True
427250,False
252842,False
427504,False
469322,False
422084,True
482244,True
440044,False
485454,False
455970,False
457289,False
435254,False
469803,False
484364,False
464627,True
476565,False
478400,False
446402,True
468201,False
460503,False
44331,True
433853,False
424868,False
472297,True
470500,True
456097,True
436101,False
476804,False
217201,True
424078,True
477069,True
425995,False
442793,True
478135,True
481004,False
429790,True
422020,False
438027,False
448585,False
475818,False
422180,False
439483,True
450756,False
460057,False
435443,False
430415,False
449615,False
441950,True
434567,False
443439,False
454586,False
432080,False
477468,True
438463,False
421031,False
481605,False
452040,False
437143,False
264593,True
444172,True
475906,False
488832,True
440389,False
430122,True
460837,True
489843,False
458241,False
479959,False
454016,False
436503,False
433364,False
441351,False
432361,True
423375,True
446309,False
468224,False
477296,True
477508,False
489405,True
474211,False
483168,False
462308,True
434225,False
489365,True
458883,False
470973,True
441490,False
459150,True
448812,True
426343,False
471564,True
452905,True
481818,True
436315,True
421610,False
434859,False
451741,False
439080,True
428966,False
453540,True
485042,False
444234,False
472142,True
455284,True
450808,True
480881,False
448881,False
450221,True
421892,False
481304,False
484063,False
455870,False
478316,True
452041,False
439309,True
472604,False
469118,True
421070,False
439974,False
298516,True
477797,True
475137,False
472070,False
372041,False
483032,False
425159,False
422226,True
473975,False
487058,False
433477,False
446381,False
449017,False
479947,False
481434,True
454389,True
434949,True
475201,False
471941,False
422543,True
469849,True
489102,True
484377,False
421981,False
486189,False
422856,True
446951,True
445268,False
245291,False
441342,False
430493,True
485318,False
454085,False
429988,False
429744,True
444174,False
473436,False
448395,True
429636,True
429864,True
312156,False
449197,False
422824,False
471016,False
459282,False
483931,True
447409,True
449495,False
474061,False
441587,False
476184,True
486294,False
437905,False
442316,False
483343,True
483312,False
482267,True
467891,False
256834,True
481118,True
453363,True
438477,False
436897,True
482585,False
480285,True
427919,True
489918,False
424782,True
478994,True
483574,True
479094,False
466100,False
437022,False
447008,True
467518,True
433257,False
440008,False
433592,False
452633,False
82156,True
488477,True
452795,False
427501,False
480614,False
452801,False
444153,False
434488,True
476899,False
473899,False
459185,False
460936,False
482553,True
469351,False
466416,True
464979,False
485902,False
434327,False
472168,False
489466,False
479177,True
448466,False
477454,True
451018,True
434936,False
446071,False
438514,False
448938,False
429629,False
445998,True
427079,False
481115,True
484201,True
439623,True
470933,True
445483,True
455224,False
429482,False
474078,False
478552,False
458884,True
480008,False
425030,True
486427,False
466484,True
486737,False
464238,False
484472,False
489433,True
429150,False
482421,True
422934,False
450393,False
435498,False
440905,True
460873,False
465163,False
485475,True
443058,False
473466,False
442474,False
448207,False
483825,False
420996,False
444562,False
488569,False
489402,True
439776,False
460545,True
430174,True
440896,True
437464,False
461999,False
451289,False
434365,False
478153,True
485834,False
440092,False
483171,True
420959,False
489316,False
488837,False
440286,True
488634,False
465808,False
458221,True
478854,False
459551,True
486858,False
422832,False
472399,False
461390,True
426423,False
480952,True
424945,False
467312,False
435818,False
437916,True
244069,False
459848,False
484918,False
431021,False
451885,True
474996,True
447988,False
452510,False
461563,False
445091,False
469227,True
358957,True
433518,False
463824,False
466311,False
482537,True
482196,False
438021,True
466949,False
420988,False
483811,True
428449,False
490189,False
450605,True
454534,True
455344,False
459971,False
462512,True
435447,False
433417,True
427126,True
457811,True
477219,False
457160,False
486881,True
440413,False
477192,False
463846,True
439194,True
305961,False
429252,False
470786,False
425997,False
421913,True
442591,True
444157,False
42997,True
489445,True
233266,False
462219,False
456585,False
426623,False
467904,False
490169,False
448894,False
436761,False
489745,False
436562,True
432783,True
430226,True
446457,True
465946,True
449321,True
438607,True
460276,False
41123,False
425615,True
464403,False
481937,True
466283,True
471007,True
424767,False
429563,False
440990,False
438740,True
481262,False
98553,True
427875,False
482461,True
463454,True
449529,False
445404,False
423996,False
474213,False
438203,True
424533,False
431342,True
484233,False
488085,False
433488,False
457131,False
436435,False
440461,False
454083,False
438979,False
485618,False
442349,True
454343,True
445376,True
470886,False
470525,True
457037,False
460883,False
421762,False
467917,False
478384,False
466862,True
443781,False
429625,False
480168,True
423235,True
424263,False
445508,False
424550,True
455747,True
459208,True
428315,True
422752,False
421159,True
487931,True
422521,False
425759,True
455875,True
486760,True
483340,True
431487,True
481272,False
430046,True
338295,True
470474,True
422268,False
474136,False
473258,False
473774,False
474817,False
484451,False
455503,False
462633,False
472202,True
441460,True
445757,False
439477,False
460058,True
435834,False
438889,False
232204,False
435398,False
287220,False
480908,False
465070,True
434344,False
307113,True
470984,True
470874,False
475865,True
98237,True
449087,False
470943,False
487027,True
463379,True
425034,True
476024,True
440084,True
451280,True
483624,True
35856,False
480930,True
421581,False
433891,False
282748,True
232750,False
435627,False
478363,True
467324,False
425089,True
433088,False
477249,True
488383,False
445182,False
487775,True
430299,True
451514,True
443493,True
436038,True
478594,False
446891,False
458487,True
444311,False
486075,False
448572,False
469896,True
448137,False
485932,True
458579,True
484921,False
457231,False
421518,True
428984,True
477380,True
463408,True
463153,False
486269,True
461066,True
430160,True
445593,False
452110,True
422888,False
474484,False
438917,False
463612,False
478633,False
439349,True
449537,False
452542,False
431967,False
429752,False
279078,False
473488,True
20050,True
478518,False
454839,False
426530,False
460520,False
477765,True
452447,False
476036,False
468350,False
474121,False
448425,False
445896,False
427353,False
482514,False
429208,False
455476,False
489775,True
485489,True
438120,False
441054,False
467588,True
471465,True
421189,True
475407,False
488092,False
474035,False
447222,True
437997,False
303312,False
457458,True
488334,False
459176,False
440045,False
456533,False
483914,False
455616,False
484539,False
466147,False
467938,True
443224,True
422250,True
468426,True
428039,False
435588,True
427317,True
443093,False
422241,True
468110,False
459400,False
480617,False
483367,False
438918,False
464088,False
484865,False
355667,False
469839,False
476923,False
471590,False
442764,True
480411,False
468235,False
437810,False
428140,True
481806,False
476267,True
441573,False
481104,False
438060,True
487961,True
424088,True
457061,False
31110,False
462547,False
445872,False
463872,False
460519,False
437837,False
428776,False
451835,False
448971,False
436136,False
432416,False
437869,False
435524,True
481587,False
475249,False
462325,True
483118,True
480899,False
478991,False
435939,False
465292,False
472197,False
486239,True
484363,False
421284,False
476170,True
444921,False
446205,False
422597,True
454553,False
468906,False
467977,True
473373,True
459970,True
473393,False
486055,False
425313,True
422134,False
477021,False
471062,True
261095,False
484095,True
422075,False
488903,False
483012,True
488234,False
490135,True
443938,False
483890,False
456262,True
489384,False
478438,False
428957,False
424016,True
476793,True
442302,True
481250,False
488101,False
483130,False
425047,True
431998,False
422961,False
282965,True
433889,False
464091,True
468188,False
446538,False
437497,False
464351,False
483606,True
463480,False
425964,False
474916,True
476402,False
464792,True
447889,False
445286,False
472090,True
432253,False
426206,False
428501,False
420841,False
422561,True
420905,True
444851,True
462551,True
431559,True
454243,True
422420,True
423746,False
458002,False
288960,True
447846,False
421138,False
467828,False
453905,False
446095,False
442409,False
469899,False
466791,False
455988,False
450635,True
423885,False
471408,False
461054,False
472109,True
446593,False
434538,True
460196,True
479918,False
477148,False
429011,True
466530,False
479093,True
475584,True
441333,True
473042,False
431594,False
487826,True
473302,False
474118,False
452250,False
482837,False
461371,False
305504,False
434585,True
443913,False
431230,False
474943,False
451875,False
424569,False
449499,True
456737,False
484190,False
446635,True
486587,False
489764,False
936,True
482071,False
453801,False
475157,True
367921,True
488438,False
471014,False
465834,False
483938,False
432891,False
449065,False
421132,True
422188,True
467921,False
433471,False
476087,True
448749,False
461238,False
432363,False
436250,False
435324,False
97903,True
454234,False
439931,False
423259,False
441995,False
472365,True
483575,False
471469,True
424480,True
429271,False
455267,False
484313,False
462845,False
433041,True
441857,True
481886,False
424786,True
470142,False
94061,False
462462,False
232689,False
422258,False
449948,True
420843,True
422255,True
487266,False
471012,True
459766,True
453545,False
480477,True
453048,True
445011,False
422214,False
475833,False
468814,False
436106,True
434119,True
463625,False
455397,True
453793,True
469749,False
488486,True
367068,False
432341,False
422466,False
484444,False
462399,False
451552,False
483248,True
477929,True
438951,True
488836,True
484911,True
481137,True
466433,False
436217,False
482234,True
452071,True
440906,True
469230,False
481297,False
336117,False
480979,True
484819,True
432211,False
336732,False
481237,True
441541,True
438804,False
432805,False
462966,False
487086,False
441248,False
440509,True
434124,False
459383,False
488343,False
465568,True
459304,False
466941,False
421203,False
473187,False
442822,False
480776,False
426296,False
440332,False
483950,False
341220,False
427923,True
424586,False
479981,False
456360,False
461863,True
486074,False
483877,False
454771,True
464472,True
461898,False
435935,True
473888,False
486241,False
463360,False
449377,False
482564,False
479826,True
485627,False
435201,False
473156,False
451615,False
446023,False
433274,False
482482,False
430876,False
483546,True
434568,False
478411,False
439515,False
482464,False
451838,False
461051,True
431840,False
439446,False
475587,False
451255,False
453476,False
472394,False
454495,True
463231,True
451320,False
475775,True
470182,False
435094,False
297689,False
440986,False
92929,True
443783,False
430631,False
459760,True
463385,False
456019,True
349181,True
470613,True
469605,False
470217,True
427519,True
488419,True
477055,False
424773,False
426221,True
490320,False
478161,False
364144,False
465630,False
484168,False
442304,True
446019,True
451376,False
441389,True
437002,False
422147,True
454443,False
427033,True
469561,False
443264,True
485633,False
477969,False
294405,False
460777,True
458476,False
439946,False
470140,False
453047,False
427099,False
421951,False
473529,False
462740,False
484104,False
463056,False
451429,False
477033,False
467561,True
433620,True
266735,False
435840,True
450226,False
489855,False
442314,True
470479,True
472421,False
456792,False
476361,False
442502,True
232463,False
488541,True
488775,False
473294,False
476434,False
472636,True
485804,True
478895,True
447153,False
444166,True
484794,True
33816,True
486790,True
473074,True
446317,False
456854,True
487795,False
424296,False
281980,True
472129,True
436747,False
456317,True
453515,False
489332,False
464313,False
485356,True
472095,False
481190,True
471266,False
450493,True
348985,True
453313,False
437032,False
460931,True
444297,False
476564,False
427165,False
467611,False
437597,True
472022,False
443303,True
183530,True
438238,True
436208,False
450429,False
466408,False
474784,True
443183,False
433835,True
459572,False
446525,False
439827,False
452199,True
463310,False
462992,True
465799,True
464744,False
469435,False
438832,True
431888,False
483069,False
445310,True
459940,False
441002,True
433217,False
483578,True
450065,False
444469,False
453612,False
462800,False
429557,False
474054,True
432173,False
483172,False
439851,True
98026,True
426509,False
423842,False
446623,False
435905,False
487303,False
471092,False
433101,True
452341,True
428319,False
437527,True
476530,False
477043,True
466297,False
453471,False
482322,True
456095,False
489069,False
482297,True
442450,True
485504,False
473159,True
447044,False
487527,True
456783,False
449372,False
436373,False
426599,True
428930,True
476756,True
462236,True
429472,False
422441,True
484474,False
479571,False
481169,False
472174,True
436386,False
430357,True
428320,False
471377,True
475786,True
465551,False
434892,False
471584,True
455047,False
441889,True
442750,True
480072,True
476608,False
439089,False
457277,False
465375,True
426967,True
463280,False
445025,True
450053,False
486450,False
430264,False
464832,True
465008,False
474306,False
469622,False
459472,True
425256,True
482825,True
422362,True
488754,False
467815,False
451292,False
455457,False
441610,False
479443,False
430065,True
457442,False
465772,False
487107,True
479923,False
461319,False
477600,False
457323,True
431562,True
475292,False
490085,True
426798,True
357975,True
457529,False
422049,False
452745,False
422991,True
98315,True
457262,False
446418,False
433400,False
477060,False
474287,False
468326,False
452378,False
477393,False
461037,False
451332,True
480488,True
466424,False
486738,True
485515,False
448487,True
441162,True
449423,False
36754,True
461149,True
474159,False
477572,False
427508,False
445440,False
454420,True
41312,True
230176,False
454298,True
486504,False
480813,True
451488,False
477758,False
461960,False
420924,True
442786,False
436328,False
427744,False
450633,False
361299,True
479119,True
441304,True
487806,False
475923,False
467009,False
431545,False
457521,False
433220,False
466439,False
50445,True
427025,False
430485,False
428561,False
451477,False
475399,False
488786,False
468368,True
488963,False
461621,False
425917,False
287605,False
459914,False
433596,False
428606,True
461384,False
468512,True
449900,True
46438,False
429763,False
477320,False
488111,False
460741,False
482369,False
441156,False
228642,True
487845,False
420612,False
425399,False
92404,True
444759,False
295086,False
456175,False
435432,False
480405,False
91545,True
425148,False
488405,True
457884,False
428003,False
426161,True
432509,False
442033,False
447551,False
460318,True
467179,True
429506,False
433119,False
478538,False
473818,False
435989,False
351036,False
429519,False
488414,False
251749,False
478964,False
471602,False
481275,False
477867,False
34616,True
460370,False
487894,True
476175,False
440833,False
452000,True
433409,True
430077,True
444357,False
425365,True
342092,True
469190,True
424909,False
442514,False
480786,False
422337,False
477793,False
466626,False
450865,False
426439,False
446610,True
459083,False
453755,True
430157,True
477110,True
462846,False
451940,False
436959,False
439248,False
479982,False
459929,True
447300,True
456967,True
488401,False
283477,False
442486,False
480068,True
488897,True
482145,False
481573,True
437194,True
444520,True
429306,False
425883,False
457635,False
470583,False
439001,True
472864,False
424609,False
436770,True
441776,True
472804,False
487323,False
439822,False
486934,True
451776,False
432236,False
437461,False
450410,True
424320,False
39984,True
448279,False
423754,True
464383,True
484938,False
477176,False
485812,True
434186,False
472878,False
460448,True
337971,False
442068,False
446035,True
444121,False
485203,False
443923,False
439998,False
442032,True
451112,True
454811,False
434435,True
426201,True
421191,False
478511,True
467737,False
448092,True
429196,False
468913,False
470089,False
434554,True
480444,True
442626,False
486487,True
432141,True
473908,False
427562,True
440598,True
434183,True
434437,False
444160,False
467364,False
460308,False
98039,True
485411,False
489841,True
454242,False
428775,True
430482,False
489483,False
450076,False
480509,True
424258,False
446510,False
472348,False
426936,True
460117,False
427089,True
429937,False
430538,False
455291,False
469036,False
431196,True
427818,True
430885,True
468862,True
453018,False
343897,True
69134,False
439264,False
466401,True
185098,False
490226,False
488474,True
432823,False
424138,True
487013,True
447477,False
441410,True
428331,True
422935,False
440939,False
440346,False
470227,False
466998,False
487200,False
471136,False
423532,True
441601,False
437319,False
469826,False
450388,True
472990,False
483150,False
432063,False
444043,False
451158,False
186504,False
481515,True
433512,False
435234,False
483200,True
476486,False
444145,True
461407,False
481823,False
488261,True
357864,True
425822,True
269500,False
470509,False
443932,True
452911,True
424017,False
442781,True
460788,True
458558,False
461261,False
433867,True
430306,True
457877,True
426517,True
433063,False
421958,False
490431,False
441907,False
489352,True
476325,False
368588,False
252092,False
455953,True
422408,False
463121,True
426575,False
466828,False
481383,False
467372,False
433828,False
473347,False
454740,False
447079,False
471015,True
256040,False
471948,False
444442,True
70381,True
461832,False
453346,True
488904,True
463741,True
464120,False
429948,True
487218,False
425114,True
423387,False
285024,False
481479,True
454896,False
453906,False
427794,False
461214,False
460784,True
460148,False
424315,False
431369,True
438619,False
487572,False
466583,True
459451,False
489806,False
472288,True
451017,True
485446,False
306808,True
449873,True
422889,False
437128,False
439277,False
438614,False
432210,False
452034,False
473287,False
368719,False
475288,False
426238,False
448268,False
447539,False
445051,False
450990,True
486468,True
469268,False
445386,True
466350,False
429893,False
160481,False
488293,False
271016,False
487082,False
465957,True
449536,True
464214,True
138938,True
428987,False
423633,True
439967,True
434799,True
470930,False
481077,False
431180,False
457086,True
420636,False
446008,True
433225,True
447339,False
475411,True
421003,False
459204,True
446025,True
422034,False
333725,False
434334,False
453306,False
443150,False
473467,False
14378,True
470884,True
477883,False
458600,True
441204,False
436999,False
463375,False
50785,True
423246,False
431131,True
274659,False
489133,False
421794,False
474830,False
434920,False
477342,True
222208,False
484169,True
455785,False
435277,False
480991,False
443772,False
471877,False
457822,True
486945,False
441207,True
450606,False
487777,False
439509,True
436457,True
489568,False
457347,False
489350,False
424270,False
459095,False
441773,True
475161,False
465478,False
443339,False
445236,False
454629,False
428158,False
446134,False
426979,False
474155,False
437465,False
433142,False
429517,False
449053,False
487552,True
432201,True
440061,True
423775,True
469206,False
485971,False
466068,False
438470,True
431531,False
481476,False
474358,False
427470,True
489811,False
450737,True
468425,False
489084,True
462312,True
428822,False
480160,False
440114,False
467907,False
432167,True
472273,True
429765,False
479741,True
441547,False
475515,False
426113,True
431615,False
431107,False
454362,True
479855,False
425769,False
469443,False
435188,False
469088,False
461781,False
438774,True
445948,False
465761,False
475506,False
444481,True
451020,True
471027,True
450571,True
453490,False
486054,False
482792,False
424362,True
457819,True
435893,False
445277,False
97982,True
480227,False
457093,False
435152,True
462485,False
370585,True
477871,True
346918,True
459118,False
258474,False
431864,True
465256,False
426372,False
429146,True
432814,False
471076,False
450413,False
474985,True
364970,False
422378,True
462588,True
470301,True
468809,False
454379,True
341956,True
449505,False
476444,False
429433,False
460168,True
441524,False
443343,True
484397,False
476787,True
448235,False
434398,False
431767,False
424003,True
434608,True
433547,False
473624,False
36320,False
484091,False
474944,True
455131,True
449450,True
474922,True
484386,True
481214,False
478982,False
486537,False
486288,False
458847,False
464205,False
38212,True
483918,True
421440,True
474150,False
443305,True
470459,False
441115,False
475499,True
431090,False
476023,True
468051,False
420759,False
439508,True
486406,False
443975,False
463886,False
25838,True
476228,True
466052,False
456901,False
487003,True
447182,True
446958,False
456233,True
423063,True
22676,False
487207,True
471197,True
451230,False
453201,False
484427,True
430750,True
431096,False
487429,True
464806,False
456312,False
476515,False
443587,True
50096,True
437577,False
441029,True
428560,False
448874,False
77362,True
479122,False
468533,False
444303,True
427319,True
421560,False
471052,False
452025,True
425747,False
296290,True
450853,True
261944,True
454767,True
429949,False
439743,False
488048,True
449970,False
279696,True
468410,True
461958,True
428750,True
473824,False
470843,False
450590,False
456808,True
235422,False
486038,False
470199,False
472783,True
446832,True
425468,False
429997,False
466849,False
437481,False
473142,False
481557,False
461428,True
463895,False
480274,True
473103,True
472044,False
337932,True
243657,False
486940,False
479435,False
489924,True
450817,True
432750,False
422819,True
435052,False
451961,False
484245,False
450249,True
468486,False
454634,True
484013,False
440976,False
431401,False
446020,True
441176,True
464076,True
478959,True
435138,False
459986,False
232748,False
485471,False
455874,True
433577,True
457935,True
466894,False
476499,False
187200,True
458399,True
442336,True
42960,True
423594,False
432825,True
355235,True
476774,True
459874,True
466089,False
459587,True
454917,False
430841,False
331628,False
427801,False
468282,False
427433,False
442579,True
454092,False
446091,True
453963,False
424173,False
470906,True
436108,False
451096,False
477281,False
440606,False
489603,False
467395,False
446223,True
426034,True
464432,True
423964,False
489300,False
469259,False
468923,False
470593,True
452593,True
459482,False
430913,False
423173,False
245709,False
479014,True
470844,False
435271,True
429032,False
460289,False
427802,True
424350,False
435465,False
431207,True
470306,True
460360,False
468061,True
483978,False
434481,False
486355,False
484188,False
488503,True
434795,False
433945,False
476622,False
460977,False
40744,True
430217,False
450768,True
462269,True
476912,True
471142,False
444201,False
349425,True
442924,True
454183,False
469974,False
467145,True
456260,False
478535,False
463014,True
468780,False
433020,False
488423,True
237774,False
478555,False
77559,True
443017,False
40840,True
480565,True
441740,True
426767,False
455528,True
472609,True
474301,False
442093,False
490021,False
59670,True
437209,False
475803,False
446135,True
92004,True
437792,False
460478,True
473987,False
470897,True
457628,True
451503,True
423481,False
215513,True
457989,True
441966,False
450586,False
465112,True
429076,True
451813,True
477905,False
439011,False
472862,False
480756,True
453247,False
448515,False
446465,False
431381,False
461807,False
457301,True
450422,False
468270,False
476591,False
439962,False
460956,True
471095,False
433450,False
488318,True
464072,False
441548,False
438508,True
475343,False
437182,False
466414,False
424190,True
465573,False
456627,False
445288,False
481239,True
486214,False
430740,True
447003,False
450029,False
478271,False
427899,False
471460,False
457993,False
454058,False
440951,False
474156,False
430319,False
426388,False
428078,False
479070,False
476510,True
457763,True
457573,True
228516,False
485024,True
463848,False
447124,False
292390,True
424032,True
464552,False
442374,True
304662,True
447336,True
430600,False
468580,False
472738,True
427192,True
470823,True
430463,False
437738,False
452614,False
465769,True
478393,True
471599,False
439205,True
423329,False
453783,False
471208,False
466906,True
465862,True
441636,True
280531,False
484155,True
445270,False
215084,True
424020,True
454935,True
430175,False
466247,True
441816,True
468356,True
468926,False
449091,True
449137,False
451820,False
464431,False
452158,False
448273,False
456016,False
486952,True
473480,False
490225,True
456504,True
429095,False
478424,False
478613,False
454424,False
432397,False
474970,False
460007,True
98859,True
465814,True
98698,True
304721,True
484203,False
437824,False
452417,True
446420,False
474427,True
463320,False
426527,False
260447,False
424226,True
474959,False
39563,True
430809,True
51915,True
426000,True
427981,True
98887,False
455004,False
424807,True
483974,True
476922,False
481749,True
449085,True
473916,True
445994,False
472011,False
436995,True
427769,True
433472,False
488238,False
445186,True
471300,True
455203,False
486563,False
424251,True
432591,False
484038,False
487108,True
440447,False
441872,False
288112,False
427188,True
474811,False
446250,True
472826,True
460296,False
449325,False
447548,False
474449,True
420796,True
483175,False
466370,False
434940,True
448968,False
422393,False
467405,True
451474,False
422825,False
472595,False
461253,False
437360,True
444008,False
460768,True
457227,False
421014,False
431571,False
457253,True
470086,True
455181,False
438598,False
459549,False
424388,False
456501,True
267802,False
471908,False
444837,False
453989,True
434879,False
459507,False
452857,True
434605,False
489236,True
443622,True
446964,False
435559,False
461630,True
448615,True
434086,True
33727,True
487139,False
445536,True
439294,False
471897,True
467085,False
423142,False
444328,False
485983,True
486155,False
449874,False
444188,False
482059,True
247733,False
467047,False
489251,False
459600,False
438200,True
477750,False
456048,False
467980,True
443382,False
456140,True
449234,True
425547,False
470220,False
437050,False
445464,False
422528,False
454300,True
482747,True
480191,True
469960,False
470338,True
460456,True
488783,True
440564,False
444179,True
432326,True
480314,True
472514,True
478632,False
474040,True
422771,True
432357,False
457499,True
477838,True
439373,False
469132,False
435507,True
477181,True
478395,True
461317,True
435788,True
